numero,situacao,descricao,complemento,classificacao_contabil,localizacao_sistema,data_entrada,valor_compra,valor_atual,local_verificado,estado_conservacao,usuario,data_hora,usuario_bem,imagem,contagem
13808,BAIXADO,TELA DE PROJEÇÃO,TELA DE PROJEÇÃO DE IMAGENS SISTENAC Sr. 101-10960015,MÁQUINAS E EQUIPAMENTOS,BENS DOADOS,31/12/2015,"85,15","85,15",,,,,,,1
13809,BAIXADO,TELEVISÃO,"TELEVISOR SONY, TUBO, 34"" SERIE L379198",MÁQUINAS E EQUIPAMENTOS,BENS DOADOS,31/12/2015,"272,12","272,12",,,,,,,1
13810,BAIXADO,COMPUTADOR,"NOTEBOOK INTEL PENTIUM III, 700MHZ, 128MB MEMORIA",EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,BENS DOADOS,31/12/2015,"178,05","178,05",,,,,,,1
10186,ATIVO,BANCADA,BANCADA DE DE MADEIRA C/ESTRUTURA CROMADA;600X55X110;,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,10 - COTEC - SALA DE REUNIÃO,29/11/2010,"1.890,00","1.277,03",10 - COTEC - SALA DE REUNIÃO,Bom,Hugo Bernardo,2025-12-16 18:01:19,,,0
10193,ATIVO,MESA,MESA DE REUNIAO REDONDA COR OVO,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,10 - COTEC - SALA DE REUNIÃO,27/11/1998,"330,02","151,61",10 - COTEC - SALA DE REUNIÃO,Bom,Hugo Bernardo,2025-12-16 18:02:44,,,0
10214,ATIVO,CADEIRA,"POLTRONA GIRATORIA COM APOIO PARA OS BRAÇOS, COR BEGE",MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,10 - COTEC - SALA DE REUNIÃO,17/10/2006,"1.289,05","405,30",10 - COTEC - SALA DE REUNIÃO,Bom,Hugo Bernardo,2025-12-16 18:02:29,,,0
10469,ATIVO,CADEIRA,"POLTRONA GIRATÓRIA COM APOIO PARA OS BRAÇOS, COR BEGE",MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,10 - COTEC - SALA DE REUNIÃO,16/10/1998,"530,17","173,70",10 - COTEC - SALA DE REUNIÃO,Bom,Hugo Bernardo,2025-12-16 18:02:29,,,0
10500,ATIVO,CADEIRA,POLTRONA EXECUTIVA GIROFLEX COM BRAÇOS MOD: F8L76S64C1,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,10 - COTEC - SALA DE REUNIÃO,31/03/2010,"2.690,00","724,91",10 - COTEC - SALA DE REUNIÃO,Bom,Hugo Bernardo,2025-12-16 17:59:39,,,0
10504,ATIVO,CADEIRA,POLTRONA EXECUTIVA GIROFLEX COM BRAÇOS MOD: F8L76S64C1,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,10 - COTEC - SALA DE REUNIÃO,31/03/2010,"2.690,00","724,91",10 - COTEC - SALA DE REUNIÃO,Bom,Hugo Bernardo,2025-12-16 17:59:39,,,0
10506,ATIVO,CADEIRA,POLTRONA EXECUTIVA GIROFLEX COM BRAÇOS MOD: F8L76S64C1,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,10 - COTEC - SALA DE REUNIÃO,31/03/2010,"2.690,00","724,91",10 - COTEC - SALA DE REUNIÃO,Bom,Hugo Bernardo,2025-12-16 17:59:39,,,0
11531,ATIVO,MESA,"MESA DE APOIO, COR CREME MEDINDO 0,80 X 0,60 X 0,74",MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,10 - COTEC - SALA DE REUNIÃO,26/12/2001,"232,00","83,15",10 - COTEC - SALA DE REUNIÃO,Bom,Hugo Bernardo,2025-12-16 18:03:56,,,0
13819,BAIXADO,FORNO,FORNO MICROONDAS MÍDEA LIVA 30L BRANCO,UTENSÍLIOS DE COPA E COZINHA,MOBILIARIO PARA ALIENAÇÃO 2024,19/04/2016,"515,00","515,00",,,,,,,1
11663,ATIVO,MESA,"MESA DE APOIO COR CREME MEDINDO 0,80 X 0,60 X 0,75",MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,10 - COTEC - SALA DE REUNIÃO,29/04/2003,"238,00","141,34",10 - COTEC - SALA DE REUNIÃO,Bom,Hugo Bernardo,2025-12-16 18:03:56,,,0
12384,ATIVO,CADEIRA,"POLTRONA GIRATÓRIA, COM APOIO P/BRAÇOS, COR BEGE, GIROFLEX",MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,10 - COTEC - SALA DE REUNIÃO,09/06/1998,"565,46","173,70",10 - COTEC - SALA DE REUNIÃO,Bom,Hugo Bernardo,2025-12-16 18:02:53,,,0
14599,ATIVO,TELEVISÃO,SMART TV TCL 75P 4K GOOGLE TV WIFI COMANDO DE VOZ 75P735,MÁQUINAS E EQUIPAMENTOS,10 - COTEC - SALA DE REUNIÃO,27/02/2023,"5.800,00","5.800,00",10 - COTEC - SALA DE REUNIÃO,Bom,Hugo Bernardo,2025-12-16 17:59:39,,,0
14647,ATIVO,PEDESTAL DE TV,SUPORTE PEDESTAL COM RODAS PARA TVS 32 A 82 - A06V6_S ELG,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,10 - COTEC - SALA DE REUNIÃO,22/03/2023,"909,00","909,00",10 - COTEC - SALA DE REUNIÃO,Bom,Hugo Bernardo,2025-12-16 17:59:39,,,0
14667,ATIVO,NOTEBOOK,LENOVO THINKPAD E14 GEN 3 (AMD) 20YD0006BO SN:PE09LMT4,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,10 - COTEC - SALA DE REUNIÃO,22/05/2023,"5.312,50","5.312,50",10 - COTEC - SALA DE REUNIÃO,Bom,Hugo Bernardo,2025-12-16 18:05:44,,https://sga-inventario-fotos-2025.s3.us-east-2.amazonaws.com/fotos/14667_1765908339.jpg,0
14684,ATIVO,NOTEBOOK,LENOVO THINKPAD E14 GEN 3 (AMD) 20YD0006BO SN:PE09LM5F,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,10 - COTEC - SALA DE REUNIÃO,22/05/2023,"5.312,50","5.312,50",10 - COTEC - SALA DE REUNIÃO,Bom,Hugo Bernardo,2025-12-16 18:05:44,,https://sga-inventario-fotos-2025.s3.us-east-2.amazonaws.com/fotos/14684_1765908325.jpg,0
10420,ATIVO,TELEVISÃO,"TELEVISOR PHILIPS LCD 32""",MÁQUINAS E EQUIPAMENTOS,10 - VP - CONTROLE INTERNO,29/10/2009,"1.428,00","634,94",10 - VP - CONTROLE INTERNO,Bom,Ana Beatriz,2025-12-16 17:54:24,,,0
10421,ATIVO,REFRIGERADOR,FRIGOBAR CONSUL 80 LITROS,UTENSÍLIOS DE COPA E COZINHA,10 - VP - CONTROLE INTERNO,02/02/2004,"565,00","218,55",10 - VP - CONTROLE INTERNO,Bom,Ana Beatriz,2025-12-16 17:54:24,,,0
10422,ATIVO,ARMARIO,"BALCÃO / ARMÁRIO DE PAREDE, COM 4 PORTAS DESLIZANTES",MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,10 - VP - CONTROLE INTERNO,18/02/2010,"17.640,00","7.925,19",10 - VP - CONTROLE INTERNO,Bom,Ana Beatriz,2025-12-16 17:54:24,,,0
10423,ATIVO,CADEIRA,POLTRONA FIXA DE COURVIM C/ BRACOS E RODIZIOS TRASEIROS;GIRO,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,10 - VP - CONTROLE INTERNO,18/02/2010,"2.297,58","397,35",10 - VP - CONTROLE INTERNO,Bom,Ana Beatriz,2025-12-16 17:54:24,,,0
10424,ATIVO,CADEIRA,POLTRONA FIXA DE COURVIM C/ BRACOS E RODIZIOS TRASEIROS;GIRO,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,10 - VP - CONTROLE INTERNO,18/02/2010,"2.297,58","397,35",10 - VP - CONTROLE INTERNO,Bom,Ana Beatriz,2025-12-16 17:54:24,,,0
10425,ATIVO,CADEIRA,POLTRONA GIRATORIA DE COURVIM C/ BRACOS E RODIZIOS;GIROFLEX;,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,10 - VP - CONTROLE INTERNO,18/02/2010,"2.897,35","724,91",10 - VP - CONTROLE INTERNO,Bom,Ana Beatriz,2025-12-16 17:54:24,,,0
10426,ATIVO,MESA,MESA DE MADEIRA C/TAMPO EM ACRILICO;SI;220X110X75;,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,10 - VP - CONTROLE INTERNO,17/12/2009,"5.576,64","2.479,59",10 - VP - CONTROLE INTERNO,Bom,Ana Beatriz,2025-12-16 17:55:58,,,0
10427,ATIVO,SOFÁ,SOFA 02 LUGARES EM COURO MISTO COR MARROM,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,10 - VP - CONTROLE INTERNO,18/02/2010,"2.279,68","842,41",10 - VP - CONTROLE INTERNO,Bom,Ana Beatriz,2025-12-16 17:55:22,,,0
13834,BAIXADO,SOFTWARE IMOBILIZADO - OUTROS SOFTWARES,TEAMVIEWER 11 CORPORATE PARA 200 USUÁRIOS,OUTROS SOFTWARES,AMORTIZADOS AGUARDANDO BAIXA,17/08/2016,"8.000,00","8.000,00",,,,,,,1
13835,BAIXADO,SOFTWARE IMOBILIZADO - SOFTWATRE CONCLUIDO,SOFTWARE ACESSO / PORTAL,SOFTWARE CONCLUÍDO,AMORTIZADOS AGUARDANDO BAIXA,31/08/2016,"141.624,00","561.553,99",,,,,,,1
11449,BAIXADO,ARMARIO,"ARMARIO EM MADEIRA, ALTO, 2 PORTAS REF. E1AR0840",MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,27/11/1998,"444,97","195,89",02 - CCOM,Bom,Karem Alves,2025-12-17 19:22:24,,,1
13837,BAIXADO,SOFTWARE IMOBILIZADO - SOFTWATRE CONCLUIDO,SOFTWARE CNPC,SOFTWARE CONCLUÍDO,AMORTIZADOS AGUARDANDO BAIXA,31/08/2016,"210.899,63","210.899,63",,,,,,,1
10428,ATIVO,TELEFONE,TELEFONE DIGITAL ALCATEL MODELO 4029 SERIAL H0500609950295,MÁQUINAS E EQUIPAMENTOS,10 - VP - CONTROLE INTERNO,25/02/2008,"620,00","196,91",10 - VP - CONTROLE INTERNO,Bom,Ana Beatriz,2025-12-16 17:54:24,,,0
13839,BAIXADO,IMPRESSORA,IMPRESSORA PORTÁTIL HP OFFICEJET 100 MOBILE PRINTER,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,BENS TI PARA ALIENAÇÃO 2024,05/12/2016,"1.034,00","1.034,00",,,,,,,1
13840,BAIXADO,IMPRESSORA,IMPRESSORA PORTÁTIL HP OFFICEJET 100 MOBILE PRINTER,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,BENS TI PARA ALIENAÇÃO 2024,05/12/2016,"1.034,00","1.034,00",,,,,,,1
12641,ATIVO,MESA,MESA REDONDA TAMPO DE VIDRO;SI;60X60;,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,10 - VP - CONTROLE INTERNO,29/06/2010,"1.799,28","914,32",10 - VP - CONTROLE INTERNO,Bom,Ana Beatriz,2025-12-16 17:55:09,,,0
12644,ATIVO,QUADRO,TELA LE MENESES,MUSEU E OBRAS DE ARTE,10 - VP - CONTROLE INTERNO,31/03/1997,"600,00","0,00",10 - VP - CONTROLE INTERNO,Bom,Ana Beatriz,2025-12-16 17:55:58,,,0
13851,ATIVO,CONVERSOR DIGITAL,CONVERSOR DIGITAL TERRESTRE ZBT-670N EKORECH,MÁQUINAS E EQUIPAMENTOS,10 - VP - CONTROLE INTERNO,10/12/2016,"79,00","79,00",10 - VP - CONTROLE INTERNO,Bom,Ana Beatriz,2025-12-16 17:54:24,,,0
14582,ATIVO,AR CONDICIONADO,CASSETE HIDRÔNICO 40HK,MÁQUINAS E EQUIPAMENTOS,10 - VP - CONTROLE INTERNO,31/01/2023,"10.546,39","10.546,39",10 - VP - CONTROLE INTERNO,Bom,Ana Beatriz,2025-12-16 17:56:21,,,0
10194,ATIVO,CADEIRA,CADEIRA FIXA DE COURO COM APOIO PARA OS BRAÇOS GIROFLEX,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,10 - VP - TÉCNICA,18/02/2010,"2.297,58","707,59",10 - VP - TÉCNICA,Bom,Ana Beatriz,2025-12-16 18:08:48,,,0
10195,ATIVO,CADEIRA,CADEIRA FIXA DE COURO COM APOIO PARA OS BRAÇOS GIROFLEX,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,10 - VP - TÉCNICA,18/02/2010,"2.297,58","707,59",10 - VP - TÉCNICA,Bom,Ana Beatriz,2025-12-16 18:08:48,,,0
10196,ATIVO,CADEIRA,POLTRONA GIRATORIA DE COURO COM APOIO PARA OS BRAÇOS,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,10 - VP - TÉCNICA,18/02/2010,"2.897,35","765,82",10 - VP - TÉCNICA,Bom,Ana Beatriz,2025-12-16 18:08:48,,,0
10197,ATIVO,TELEFONE,TELEFONE DIGITAL ALCATEL MODELO 4029 SERIAL H0500609432201,MÁQUINAS E EQUIPAMENTOS,10 - VP - TÉCNICA,25/02/2008,"620,00","196,91",10 - VP - TÉCNICA,Bom,Ana Beatriz,2025-12-16 18:08:48,,,0
10198,ATIVO,REFRIGERADOR,"REFRIGERADOR FRIGOBAR, MARCA CONSUL 76,5 LITROS, BRANCO, 220",UTENSÍLIOS DE COPA E COZINHA,10 - VP - TÉCNICA,11/04/2006,"696,00","394,79",10 - VP - TÉCNICA,Bom,Ana Beatriz,2025-12-16 18:08:48,,,0
10200,ATIVO,MESA,MESA DE MADEIRA C TAMPO EM ACRILICO;GIROFLEX;220X110X75;,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,10 - VP - TÉCNICA,17/12/2009,"5.576,64","2.479,59",10 - VP - TÉCNICA,Bom,Ana Beatriz,2025-12-16 18:08:48,,,0
10201,ATIVO,SOFÁ,"SOFA 02 LUGARES EM COURO MARROM 1,84X100X122;",MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,10 - VP - TÉCNICA,18/02/2010,"2.279,68","998,17",10 - VP - TÉCNICA,Bom,Ana Beatriz,2025-12-16 18:08:48,,,0
12650,ATIVO,MESA,MESA REDONDA TAMPO DE VIDRO;60X60;,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,10 - VP - TÉCNICA,29/06/2010,"1.799,28","914,32",10 - VP - TÉCNICA,Bom,Ana Beatriz,2025-12-16 18:08:48,,,0
10255,ATIVO,CADEIRA,POLTRONA EXECUTIVA GIROFLEX COM BRAÇOS MOD: F8L76S64C1,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,11 - COPA,31/03/2010,"2.690,00","765,82",11 - COPA,Bom,Hugo Bernardo,2025-12-09 18:14:07,,,0
10387,ATIVO,MESA,MESA EM INOX TAMANHO 40 X 40 CM,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,11 - COPA,01/01/2000,"0,01","141,57",11 - COPA,Bom,Hugo Bernardo,2025-12-09 18:17:43,,,0
10388,ATIVO,REFRIGERADOR,REFRIGERADOR HORIZONTAL INDUSTRIAL COM 02 PORTA(S),MÁQUINAS E EQUIPAMENTOS,11 - COPA,03/12/2010,"2.700,00","773,76",11 - COPA,Bom,Hugo Bernardo,2025-12-09 18:17:43,,,0
10389,ATIVO,CARRINHO,CARRINHO PARA CHA INOX,UTENSÍLIOS DE COPA E COZINHA,11 - COPA,28/07/1998,"695,00","229,70",11 - COPA,Bom,Hugo Bernardo,2025-12-09 18:25:16,,,0
10392,ATIVO,REFRIGERADOR,REFRIGERADOR BRASTEMP DUPLEX 439 L BRANCO,MÁQUINAS E EQUIPAMENTOS,11 - COPA,18/02/2010,"2.310,00","639,84",11 - COPA,Bom,Hugo Bernardo,2025-12-09 18:17:43,,,0
10393,ATIVO,REFRIGERADOR,REFRIGERADOR BRASTEMP DUPLEX 439 L BRANCO,MÁQUINAS E EQUIPAMENTOS,11 - COPA,18/02/2010,"2.310,00","639,84",11 - COPA,Bom,Hugo Bernardo,2025-12-09 18:17:43,,,0
10394,ATIVO,BALCÃO,BALCAO EM INOX COM ARMÁRIO EM MADEIR 04 PORTA,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,11 - COPA,03/12/2010,"720,00","414,84",11 - COPA,Bom,Hugo Bernardo,2025-12-09 18:20:37,,,0
10395,ATIVO,CARRINHO,CARRINHO PARA CHÁ INOX COM 3 BANDEJAS,UTENSÍLIOS DE COPA E COZINHA,11 - COPA,18/02/2002,"676,00","246,27",11 - COPA,Bom,Hugo Bernardo,2025-12-09 18:17:43,,,0
10399,ATIVO,BANCADA,BANCADA INOX;BRASINOX;200X80X90;,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,11 - COPA,03/12/2010,"720,00","414,84",11 - COPA,Bom,Hugo Bernardo,2025-12-09 18:17:43,,,0
10400,ATIVO,COIFA INDUSTRIAL,COIFA INDUSTRIAL;BRASINOX;SI;250X140;,MÁQUINAS E EQUIPAMENTOS,11 - COPA,03/12/2010,"780,00","466,87",11 - COPA,Bom,Hugo Bernardo,2025-12-09 18:17:43,,,0
10403,ATIVO,BALCÃO,BALCAO INOX;BRASINOX;250X80X90;,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,11 - COPA,03/12/2010,"720,00","414,84",11 - COPA,Bom,Hugo Bernardo,2025-12-09 18:25:16,,,0
10404,ATIVO,BALCÃO,BALCAO INOX C/ 02 CUBAS;BRASINOX;200X80X90;,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,11 - COPA,03/12/2010,"720,00","414,84",11 - COPA,Bom,Hugo Bernardo,2025-12-09 18:14:36,,,0
10405,ATIVO,ARMARIO,PRATELEIRA INOX;BRASINOX;SI;250X50;,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,11 - COPA,03/12/2010,"450,00","259,28",11 - COPA,Bom,Hugo Bernardo,2025-12-09 18:14:07,,,0
10406,ATIVO,ARMARIO,PRATELEIRA INOX;BRASINOX;SI;250X50;,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,11 - COPA,03/12/2010,"450,00","259,28",11 - COPA,Bom,Hugo Bernardo,2025-12-09 18:14:07,,,0
10407,ATIVO,BALCÃO,BALCAO INOX C/ 01 CUBA;BRASINOX;250X80X90;,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,11 - COPA,03/12/2010,"720,00","414,84",11 - COPA,Bom,Hugo Bernardo,2025-12-09 18:14:36,,,0
10408,ATIVO,BALCÃO,BALCAO INOX COM 1 CUBA E ARMÁRIO EM MADEIRA 3 PORTAS,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,11 - COPA,03/12/2010,"720,00","414,84",11 - COPA,Bom,Hugo Bernardo,2025-12-09 18:14:07,,,0
10409,ATIVO,REFRIGERADOR,REFRIGERADOR HORIZONTAL INDUSTRIAL C/ 02 PORTA(S);BRASINOX;S,MÁQUINAS E EQUIPAMENTOS,11 - COPA,03/12/2010,"2.700,00","773,76",11 - COPA,Bom,Hugo Bernardo,2025-12-09 18:14:07,,,0
10410,ATIVO,ARMARIO,"ARMARIO EM MADEIRA, ALTO, 2 PORTAS REF. E1AR0840",MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,11 - COPA,08/07/1998,"447,96","161,69",11 - COPA,Bom,Hugo Bernardo,2025-12-09 18:14:07,,,0
10411,ATIVO,ARMARIO,ARMARIO DE MADEIRA REVESTIDO EM FORMICA C/ 03 PORTA(S);150X5,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,11 - COPA,10/12/2010,"348,00","367,84",11 - COPA,Bom,Hugo Bernardo,2025-12-09 18:20:37,,,0
10412,ATIVO,ARMARIO,ARMARIO DE MADEIRA REVESTIDO EM FORMICA C/ 04 PORTA(S);BRASI,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,11 - COPA,03/12/2010,"475,30","300,46",11 - COPA,Bom,Hugo Bernardo,2025-12-09 18:20:37,,,0
10413,ATIVO,ARMARIO,"ARMARIO EM MADEIRA, BAIXO, 2 PORTAS REF. E1AR0820",MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,11 - COPA,27/11/1998,"287,67","216,37",11 - COPA,Bom,Hugo Bernardo,2025-12-09 18:20:37,,,0
11046,ATIVO,ARMARIO,"ARMARIO BAIXO EM MADEIRA, 2 PORTAS GIROFLEX",MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,11 - COPA,27/11/1998,"287,67","127,10",11 - COPA,Bom,Hugo Bernardo,2025-12-09 18:14:07,,,0
11724,ATIVO,CADEIRA,POLTRONA FIXA COM APOIO PARA OS BRACOS COR BEGE,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,11 - COPA,09/06/1998,"310,76","149,01",11 - COPA,Bom,Hugo Bernardo,2025-12-09 18:14:55,,,0
11873,ATIVO,MESA,MESA PARA TELEFONE EM CEREJEIRA SUPORTE DE FERRO,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,11 - COPA,22/01/1994,"14.500,00","141,34",11 - COPA,Bom,Hugo Bernardo,2025-12-09 18:18:21,,,0
13038,ATIVO,MÁQUINA DE CAFÉ,CAFETEIRA ELETRICA EM AÇO INOX 10 LITROS,UTENSÍLIOS DE COPA E COZINHA,11 - COPA,01/09/2011,"1.350,00","888,95",11 - COPA,Bom,Hugo Bernardo,2025-12-09 18:14:07,,,0
13039,ATIVO,MÁQUINA DE CAFÉ,CAFETEIRA ELETRICA EM AÇO INOX 10 L UNIVERSAL,UTENSÍLIOS DE COPA E COZINHA,11 - COPA,06/09/2011,"1.350,00","888,95",11 - COPA,Bom,Hugo Bernardo,2025-12-09 18:14:07,,,0
13041,ATIVO,CARRINHO,"CARRINHO PARA SERVIÇO DA COPA, PALMETAL MOD. AS2-040-070",UTENSÍLIOS DE COPA E COZINHA,11 - COPA,11/09/2011,"1.205,40","793,88",11 - COPA,Bom,Hugo Bernardo,2025-12-09 18:17:43,,,0
13042,ATIVO,CARRINHO,"CARRINHO PARA SERVIÇO DA COPA, PALMETAL MOD. AS2-040-070",UTENSÍLIOS DE COPA E COZINHA,11 - COPA,01/09/2011,"1.205,40","793,88",11 - COPA,Bom,Hugo Bernardo,2025-12-09 18:17:43,,,0
13081,ATIVO,MONITOR,"MONITOR HP 22"" LCD MODELO COMPAQ LA 2205WG",EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,11 - COPA,05/12/2011,"570,00","292,27",11 - COPA,Bom,Hugo Bernardo,2025-12-09 18:20:37,,,0
13395,ATIVO,RELOGIO DE PONTO,RELÓGIO DE PONTO / CONTROLADOR DE ACESSO DIGIREP BIO BM,MÁQUINAS E EQUIPAMENTOS,11 - COPA,25/07/2013,"5.720,00","5.064,88",11 - COPA,Bom,Hugo Bernardo,2025-12-09 18:17:43,,,0
13619,ATIVO,REFRIGERADOR,FREEZER HORIZ 01 PORTA CAP 305L 220V BRANCO,UTENSÍLIOS DE COPA E COZINHA,11 - COPA,28/08/2014,"2.049,00","2.049,00",11 - COPA,Bom,Hugo Bernardo,2025-12-09 18:17:43,,,0
13954,ATIVO,MÁQUINA DE CAFÉ,CAFETEIRA PROFISSIONAL MARCHESONI 25 LT X 2 MODELO CF.4.252,UTENSÍLIOS DE COPA E COZINHA,11 - COPA,10/10/2018,"2.297,33","2.297,33",11 - COPA,Bom,Hugo Bernardo,2025-12-09 18:17:43,,,0
14039,ATIVO,COMPUTADOR,COMPUTADOR DESK HP 800 DM i5 8G,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,11 - COPA,29/10/2018,"3.311,00","3.311,00",11 - COPA,Bom,Hugo Bernardo,2025-12-09 18:20:37,,,0
14458,ATIVO,CADEIRA,CADEIRA GIRATÓRIA FLEXFORM TECTON,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,11 - COPA,13/12/2021,"1.270,00","1.218,51",11 - COPA,Bom,Alcino Meireles,2025-12-19 18:08:13,,,0
14482,ATIVO,CADEIRA,CADEIRA GIRATÓRIA FLEXFORM TECTON,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,11 - COPA,13/12/2021,"1.218,51","1.218,51",11 - COPA,Bom,Hugo Bernardo,2025-12-09 18:20:37,,,0
14486,ATIVO,CADEIRA,CADEIRA GIRATÓRIA FLEXFORM TECTON,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,11 - COPA,13/12/2021,"1.218,51","1.218,51",11 - COPA,Bom,Hugo Bernardo,2025-12-09 18:20:37,,,0
14512,ATIVO,CADEIRA,CADEIRA GIRATÓRIA FLEXFORM TECTON,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,11 - COPA,13/12/2021,"1.218,51","1.218,51",11 - COPA,Bom,Alcino Meireles,2025-12-19 18:08:13,,,0
15303,ATIVO,FORNO,ELETRICO PHILCO PFE44P 44L 220V,UTENSÍLIOS DE COPA E COZINHA,11 - COPA,04/12/2025,"480,00","480,00",11 - COPA,Bom,Alcino Meireles,2025-12-19 18:08:13,,,
10347,ATIVO,FILTRO DE ÁGUA,"PURIFICADOR, FR 600, IBBL, 220 V NS 734P08844",MÁQUINAS E EQUIPAMENTOS,11 - CORREDOR,19/11/2007,"720,00","320,14",11 - CORREDOR,Bom,Hugo Bernardo,2025-12-03 14:55:14,,https://sga-inventario-fotos-2025.s3.us-east-2.amazonaws.com/fotos/10347_1764773659.jpg,0
13213,ATIVO,INTERFACE,INTERFACE CELULAR INTEBRAS ITC 4000,MÁQUINAS E EQUIPAMENTOS,11 - CORREDOR,28/11/2011,"349,90","205,31",11 - CORREDOR,Bom,Hugo Bernardo,2025-12-03 14:55:14,,https://sga-inventario-fotos-2025.s3.us-east-2.amazonaws.com/fotos/13213_1764773657.jpg,0
13214,ATIVO,INTERFACE,INTERFACE CELULAR INTEBRAS ITC 4000,MÁQUINAS E EQUIPAMENTOS,11 - CORREDOR,28/11/2011,"349,90","205,31",11 - CORREDOR,Bom,Hugo Bernardo,2025-12-03 14:55:14,,https://sga-inventario-fotos-2025.s3.us-east-2.amazonaws.com/fotos/13214_1764773675.jpg,0
12518,ATIVO,TOTEM,TOTEM INFORMATIVO,MÁQUINAS E EQUIPAMENTOS,S3 - DEPÓSITO RAMPA,30/05/1997,"600,00","107,29",S3 - DEPÓSITO RAMPA,Inservível,Alcino Meireles,2025-11-28 13:16:19,,,0
12519,ATIVO,TOTEM,TOTEM INFORMATIVO,MÁQUINAS E EQUIPAMENTOS,S3 - DEPÓSITO RAMPA,18/09/1996,"500,00","107,29",S3 - DEPÓSITO RAMPA,Inservível,Alcino Meireles,2025-11-28 13:16:19,,,0
12520,ATIVO,TOTEM,TOTEM INFORMARIVO,MÁQUINAS E EQUIPAMENTOS,S3 - DEPÓSITO RAMPA,30/05/1997,"600,00","114,88",S3 - DEPÓSITO RAMPA,Inservível,Alcino Meireles,2025-11-28 13:16:21,,,0
12521,ATIVO,TOTEM,TOTEM INFORMATIVO,MÁQUINAS E EQUIPAMENTOS,S3 - DEPÓSITO RAMPA,30/05/1997,"600,00","107,29",S3 - DEPÓSITO RAMPA,Inservível,Alcino Meireles,2025-11-28 13:16:19,,,0
12629,ATIVO,CADEIRA,CADEIRA DE PLASTICO NA COR BRANCA,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,S3 - DEPÓSITO RAMPA,01/02/1990,"68.924,16","28,44",S3 - DEPÓSITO RAMPA,Inservível,Alcino Meireles,2025-11-28 13:27:01,,,0
12630,ATIVO,CADEIRA,CADEIRA DE PLASTICO NA COR BRANCA,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,S3 - DEPÓSITO RAMPA,30/06/1990,"212.900,00","28,44",S3 - DEPÓSITO RAMPA,Inservível,Alcino Meireles,2025-11-28 13:27:01,,,0
